age,gender,split,final,hours,minutes,seconds,total_minutes
50,"M","01:35:43","03:16:41",3,16,41,196.6833
49,"M","01:35:21","03:16:42",3,16,42,196.7
34,"M","01:33:40","03:16:43",3,16,43,196.7167
24,"M","01:35:42","03:16:45",3,16,45,196.75
42,"M","01:32:52","03:16:45",3,16,45,196.75
51,"M","01:34:32","03:16:46",3,16,46,196.7667
35,"W","01:34:21","03:16:47",3,16,47,196.7833
34,"W","01:37:12","03:16:47",3,16,47,196.7833
31,"M","01:31:05","03:16:50",3,16,50,196.8333
25,"W","01:37:46","03:16:50",3,16,50,196.8333
41,"M","01:35:18","03:16:50",3,16,50,196.8333
18,"M","01:31:54","03:16:50",3,16,50,196.8333
54,"M","01:34:54","03:16:51",3,16,51,196.85
31,"M","01:29:05","03:16:51",3,16,51,196.85
41,"M","01:32:32","03:16:51",3,16,51,196.85
32,"M","01:30:58","03:16:51",3,16,51,196.85
43,"W","01:35:36","03:16:52",3,16,52,196.8667
55,"M","01:31:50","03:16:53",3,16,53,196.8833
50,"M","01:32:23","03:16:54",3,16,54,196.9
52,"M","01:30:28","03:16:54",3,16,54,196.9
57,"M","01:36:34","03:16:55",3,16,55,196.9167
49,"M","01:29:20","03:16:56",3,16,56,196.9333
41,"M","01:37:16","03:16:59",3,16,59,196.9833
54,"M","01:34:53","03:16:59",3,16,59,196.9833
47,"M","01:29:04","03:17:01",3,17,1,197.0167
35,"W","01:37:38","03:17:01",3,17,1,197.0167
47,"M","01:32:34","03:17:03",3,17,3,197.05
26,"W","01:37:28","03:17:03",3,17,3,197.05
48,"M","01:34:51","03:17:04",3,17,4,197.0667
35,"M","01:34:51","03:17:04",3,17,4,197.0667
50,"M","01:32:32","03:17:04",3,17,4,197.0667
40,"W","01:38:09","03:17:06",3,17,6,197.1
44,"W","01:28:41","03:17:06",3,17,6,197.1
44,"M","01:37:28","03:17:07",3,17,7,197.1167
44,"M","01:36:00","03:17:08",3,17,8,197.1333
29,"M","01:28:22","03:17:09",3,17,9,197.15
48,"M","01:33:42","03:17:09",3,17,9,197.15
39,"M","01:35:10","03:17:09",3,17,9,197.15
41,"M","01:37:34","03:17:09",3,17,9,197.15
27,"M","01:32:58","03:17:11",3,17,11,197.1833
30,"M","01:27:38","03:17:11",3,17,11,197.1833
45,"M","01:26:45","03:17:12",3,17,12,197.2
53,"M","01:31:52","03:17:12",3,17,12,197.2
29,"M","01:35:07","03:17:13",3,17,13,197.2167
33,"M","01:33:48","03:17:14",3,17,14,197.2333
39,"M","01:26:51","03:17:14",3,17,14,197.2333
44,"M","01:34:53","03:17:14",3,17,14,197.2333
52,"M","01:32:51","03:17:15",3,17,15,197.25
33,"M","01:28:28","03:17:16",3,17,16,197.2667
47,"W","01:38:18","03:17:17",3,17,17,197.2833
40,"M","01:35:27","03:17:17",3,17,17,197.2833
41,"M","01:33:44","03:17:17",3,17,17,197.2833
32,"M","01:26:38","03:17:18",3,17,18,197.3
38,"M","01:35:09","03:17:18",3,17,18,197.3
45,"M","01:37:07","03:17:18",3,17,18,197.3
29,"M","01:28:22","03:17:20",3,17,20,197.3333
36,"M","01:29:59","03:17:20",3,17,20,197.3333
46,"M","01:31:03","03:17:21",3,17,21,197.35
32,"M","01:28:16","03:17:22",3,17,22,197.3667
36,"M","01:37:32","03:17:22",3,17,22,197.3667
53,"M","01:37:11","03:17:24",3,17,24,197.4
46,"M","01:34:04","03:17:24",3,17,24,197.4
43,"M","01:30:09","03:17:24",3,17,24,197.4
34,"M","01:30:40","03:17:25",3,17,25,197.4167
46,"M","01:30:55","03:17:26",3,17,26,197.4333
38,"M","01:33:47","03:17:27",3,17,27,197.45
40,"M","01:38:32","03:17:27",3,17,27,197.45
33,"M","01:33:42","03:17:27",3,17,27,197.45
43,"M","01:31:50","03:17:29",3,17,29,197.4833
32,"M","01:32:19","03:17:30",3,17,30,197.5
44,"W","01:35:31","03:17:30",3,17,30,197.5
33,"W","01:34:40","03:17:30",3,17,30,197.5
33,"W","01:37:25","03:17:30",3,17,30,197.5
49,"M","01:35:23","03:17:31",3,17,31,197.5167
36,"M","01:33:41","03:17:32",3,17,32,197.5333
48,"M","01:31:45","03:17:32",3,17,32,197.5333
44,"M","01:31:21","03:17:33",3,17,33,197.55
26,"M","01:30:09","03:17:33",3,17,33,197.55
47,"M","01:28:10","03:17:34",3,17,34,197.5667
42,"M","01:32:18","03:17:36",3,17,36,197.6
39,"M","01:30:31","03:17:36",3,17,36,197.6
32,"M","01:33:29","03:17:36",3,17,36,197.6
40,"M","01:32:01","03:17:37",3,17,37,197.6167
32,"M","01:34:51","03:17:37",3,17,37,197.6167
37,"M","01:31:08","03:17:38",3,17,38,197.6333
40,"M","01:37:28","03:17:38",3,17,38,197.6333
27,"W","01:35:04","03:17:38",3,17,38,197.6333
44,"M","01:32:07","03:17:38",3,17,38,197.6333
31,"M","01:31:33","03:17:38",3,17,38,197.6333
34,"M","01:37:04","03:17:39",3,17,39,197.65
53,"M","01:36:24","03:17:39",3,17,39,197.65
32,"M","01:35:59","03:17:39",3,17,39,197.65
25,"W","01:31:43","03:17:40",3,17,40,197.6667
45,"M","01:28:49","03:17:40",3,17,40,197.6667
38,"M","01:36:45","03:17:40",3,17,40,197.6667
32,"M","01:32:13","03:17:41",3,17,41,197.6833
52,"M","01:33:05","03:17:41",3,17,41,197.6833
42,"M","01:38:45","03:17:43",3,17,43,197.7167
45,"W","01:37:21","03:17:43",3,17,43,197.7167
39,"M","01:38:47","03:17:45",3,17,45,197.75
44,"M","01:34:49","03:17:46",3,17,46,197.7667
46,"M","01:32:17","03:17:46",3,17,46,197.7667
47,"M","01:35:07","03:17:47",3,17,47,197.7833
49,"M","01:36:37","03:17:47",3,17,47,197.7833
44,"M","01:24:29","03:17:47",3,17,47,197.7833
42,"M","01:37:16","03:17:47",3,17,47,197.7833
25,"M","01:39:15","03:17:48",3,17,48,197.8
40,"M","01:35:54","03:17:48",3,17,48,197.8
29,"M","01:34:04","03:17:50",3,17,50,197.8333
44,"M","01:32:48","03:17:50",3,17,50,197.8333
48,"M","01:32:52","03:17:50",3,17,50,197.8333
32,"M","01:30:25","03:17:50",3,17,50,197.8333
23,"W","01:37:11","03:17:51",3,17,51,197.85
31,"M","01:37:10","03:17:52",3,17,52,197.8667
30,"M","01:35:53","03:17:52",3,17,52,197.8667
34,"M","01:39:49","03:17:53",3,17,53,197.8833
41,"M","01:35:39","03:17:54",3,17,54,197.9
35,"M","01:37:40","03:17:54",3,17,54,197.9
46,"M","01:33:27","03:17:56",3,17,56,197.9333
51,"M","01:30:06","03:17:57",3,17,57,197.95
50,"M","01:35:52","03:17:58",3,17,58,197.9667
28,"M","01:30:05","03:17:59",3,17,59,197.9833
34,"M","01:30:02","03:17:59",3,17,59,197.9833
47,"W","01:38:34","03:17:59",3,17,59,197.9833
26,"M","01:29:20","03:17:59",3,17,59,197.9833
43,"M","01:24:04","03:17:59",3,17,59,197.9833
32,"M","01:32:20","03:18:00",3,18,0,198
43,"M","01:37:16","03:18:01",3,18,1,198.0167
36,"M","01:35:35","03:18:02",3,18,2,198.0333
28,"M","01:30:03","03:18:02",3,18,2,198.0333
31,"M","01:39:20","03:18:03",3,18,3,198.05
39,"M","01:36:38","03:18:03",3,18,3,198.05
40,"M","01:23:38","03:18:04",3,18,4,198.0667
48,"M","01:36:26","03:18:05",3,18,5,198.0833
56,"M","01:33:34","03:18:05",3,18,5,198.0833
44,"M","01:28:58","03:18:07",3,18,7,198.1167
45,"M","01:33:21","03:18:09",3,18,9,198.15
29,"M","01:38:00","03:18:09",3,18,9,198.15
40,"M","01:29:38","03:18:09",3,18,9,198.15
55,"M","01:38:21","03:18:11",3,18,11,198.1833
42,"M","01:26:39","03:18:11",3,18,11,198.1833
42,"M","01:29:51","03:18:11",3,18,11,198.1833
47,"M","01:29:32","03:18:12",3,18,12,198.2
34,"M","01:37:54","03:18:12",3,18,12,198.2
36,"M","01:31:09","03:18:12",3,18,12,198.2
50,"M","01:37:05","03:18:13",3,18,13,198.2167
42,"M","01:33:34","03:18:14",3,18,14,198.2333
27,"M","01:36:40","03:18:14",3,18,14,198.2333
39,"M","01:36:59","03:18:15",3,18,15,198.25
44,"M","01:35:38","03:18:15",3,18,15,198.25
52,"M","01:37:26","03:18:15",3,18,15,198.25
43,"M","01:37:44","03:18:15",3,18,15,198.25
48,"M","01:35:24","03:18:17",3,18,17,198.2833
19,"M","01:36:34","03:18:17",3,18,17,198.2833
42,"M","01:36:13","03:18:17",3,18,17,198.2833
33,"M","01:34:54","03:18:17",3,18,17,198.2833
46,"W","01:36:50","03:18:18",3,18,18,198.3
30,"M","01:33:00","03:18:20",3,18,20,198.3333
38,"M","01:37:40","03:18:20",3,18,20,198.3333
32,"M","01:31:59","03:18:20",3,18,20,198.3333
31,"W","01:34:41","03:18:20",3,18,20,198.3333
47,"M","01:33:09","03:18:21",3,18,21,198.35
48,"M","01:35:42","03:18:21",3,18,21,198.35
30,"M","01:31:17","03:18:22",3,18,22,198.3667
28,"M","01:36:10","03:18:22",3,18,22,198.3667
45,"M","01:32:52","03:18:22",3,18,22,198.3667
33,"W","01:37:45","03:18:22",3,18,22,198.3667
34,"M","01:28:57","03:18:22",3,18,22,198.3667
51,"M","01:33:22","03:18:23",3,18,23,198.3833
59,"M","01:36:36","03:18:23",3,18,23,198.3833
34,"M","01:32:55","03:18:23",3,18,23,198.3833
27,"W","01:33:58","03:18:25",3,18,25,198.4167
36,"M","01:34:37","03:18:26",3,18,26,198.4333
43,"M","01:26:20","03:18:26",3,18,26,198.4333
34,"M","01:30:34","03:18:27",3,18,27,198.45
40,"M","01:37:34","03:18:28",3,18,28,198.4667
51,"M","01:26:35","03:18:28",3,18,28,198.4667
32,"M","01:30:59","03:18:29",3,18,29,198.4833
40,"M","01:32:22","03:18:30",3,18,30,198.5
58,"M","01:35:10","03:18:30",3,18,30,198.5
46,"M","01:29:50","03:18:30",3,18,30,198.5
33,"M","01:28:58","03:18:30",3,18,30,198.5
32,"W","01:36:11","03:18:31",3,18,31,198.5167
41,"M","01:37:34","03:18:31",3,18,31,198.5167
44,"M","01:34:11","03:18:31",3,18,31,198.5167
36,"M","01:33:58","03:18:32",3,18,32,198.5333
36,"M","01:38:18","03:18:35",3,18,35,198.5833
43,"M","01:33:24","03:18:36",3,18,36,198.6
35,"M","01:36:51","03:18:37",3,18,37,198.6167
57,"M","01:33:26","03:18:38",3,18,38,198.6333
35,"M","01:32:36","03:18:38",3,18,38,198.6333
26,"M","01:35:39","03:18:39",3,18,39,198.65
39,"M","01:35:41","03:18:39",3,18,39,198.65
48,"M","01:31:31","03:18:40",3,18,40,198.6667
37,"M","01:32:37","03:18:40",3,18,40,198.6667
25,"M","01:34:37","03:18:41",3,18,41,198.6833
35,"M","01:35:03","03:18:41",3,18,41,198.6833
46,"M","01:36:47","03:18:41",3,18,41,198.6833
41,"M","01:22:32","03:18:41",3,18,41,198.6833
34,"M","01:34:00","03:18:42",3,18,42,198.7
35,"M","01:33:37","03:18:43",3,18,43,198.7167
44,"M","01:27:27","03:18:44",3,18,44,198.7333
36,"M","01:34:11","03:18:44",3,18,44,198.7333
59,"M","01:36:03","03:18:44",3,18,44,198.7333
38,"W","01:34:50","03:18:45",3,18,45,198.75
31,"M","01:37:02","03:18:45",3,18,45,198.75
36,"M","01:33:10","03:18:46",3,18,46,198.7667
43,"M","01:43:34","03:18:47",3,18,47,198.7833
52,"M","01:35:55","03:18:48",3,18,48,198.8
42,"M","01:34:47","03:18:48",3,18,48,198.8
27,"M","01:32:48","03:18:48",3,18,48,198.8
33,"M","01:36:34","03:18:49",3,18,49,198.8167
34,"M","01:37:22","03:18:49",3,18,49,198.8167
52,"M","01:31:35","03:18:50",3,18,50,198.8333
55,"M","01:33:48","03:18:51",3,18,51,198.85
53,"M","01:35:33","03:18:52",3,18,52,198.8667
41,"M","01:31:51","03:18:53",3,18,53,198.8833
45,"M","01:35:17","03:18:53",3,18,53,198.8833
32,"W","01:38:51","03:18:54",3,18,54,198.9
44,"M","01:38:46","03:18:54",3,18,54,198.9
49,"W","01:33:53","03:18:54",3,18,54,198.9
27,"M","01:27:20","03:18:55",3,18,55,198.9167
47,"M","01:37:46","03:18:55",3,18,55,198.9167
49,"M","01:35:23","03:18:55",3,18,55,198.9167
61,"M","01:36:29","03:18:56",3,18,56,198.9333
41,"M","01:37:53","03:18:57",3,18,57,198.95
33,"W","01:38:54","03:18:57",3,18,57,198.95
36,"M","01:36:58","03:18:57",3,18,57,198.95
48,"M","01:32:39","03:18:58",3,18,58,198.9667
45,"M","01:37:00","03:18:58",3,18,58,198.9667
34,"M","01:33:58","03:18:59",3,18,59,198.9833
27,"W","01:37:26","03:19:00",3,19,0,199
65,"M","01:36:37","03:19:01",3,19,1,199.0167
38,"M","01:33:16","03:19:01",3,19,1,199.0167
30,"M","01:31:47","03:19:02",3,19,2,199.0333
57,"M","01:35:11","03:19:02",3,19,2,199.0333
30,"M","01:30:37","03:19:02",3,19,2,199.0333
31,"M","01:29:58","03:19:03",3,19,3,199.05
25,"W","01:36:17","03:19:04",3,19,4,199.0667
41,"M","01:26:16","03:19:04",3,19,4,199.0667
36,"W","01:33:37","03:19:05",3,19,5,199.0833
53,"M","01:31:38","03:19:05",3,19,5,199.0833
40,"W","01:37:39","03:19:06",3,19,6,199.1
36,"M","01:35:46","03:19:08",3,19,8,199.1333
41,"M","01:33:04","03:19:09",3,19,9,199.15
54,"M","01:33:16","03:19:09",3,19,9,199.15
27,"W","01:39:01","03:19:09",3,19,9,199.15
42,"M","01:37:54","03:19:09",3,19,9,199.15
37,"M","01:36:08","03:19:09",3,19,9,199.15
37,"M","01:36:47","03:19:09",3,19,9,199.15
32,"M","01:40:01","03:19:11",3,19,11,199.1833
47,"M","01:32:05","03:19:11",3,19,11,199.1833
52,"M","01:37:39","03:19:11",3,19,11,199.1833
43,"M","01:37:16","03:19:11",3,19,11,199.1833
40,"M","01:34:24","03:19:12",3,19,12,199.2
45,"M","01:34:37","03:19:12",3,19,12,199.2
40,"M","01:32:28","03:19:12",3,19,12,199.2
54,"M","01:35:50","03:19:12",3,19,12,199.2
45,"M","01:35:07","03:19:12",3,19,12,199.2
38,"W","01:34:33","03:19:13",3,19,13,199.2167
39,"M","01:33:27","03:19:13",3,19,13,199.2167
50,"M","01:39:27","03:19:13",3,19,13,199.2167
52,"M","01:32:07","03:19:14",3,19,14,199.2333
31,"M","01:36:10","03:19:14",3,19,14,199.2333
28,"M","01:39:28","03:19:15",3,19,15,199.25
47,"M","01:36:40","03:19:16",3,19,16,199.2667
46,"M","01:32:59","03:19:17",3,19,17,199.2833
41,"M","01:36:28","03:19:18",3,19,18,199.3
44,"M","01:40:24","03:19:19",3,19,19,199.3167
42,"M","01:34:33","03:19:19",3,19,19,199.3167
26,"M","01:33:01","03:19:20",3,19,20,199.3333
42,"M","01:25:59","03:19:20",3,19,20,199.3333
26,"M","01:34:32","03:19:20",3,19,20,199.3333
50,"M","01:40:20","03:19:20",3,19,20,199.3333
51,"M","01:31:47","03:19:21",3,19,21,199.35
63,"M","01:37:04","03:19:21",3,19,21,199.35
39,"M","01:34:07","03:19:21",3,19,21,199.35
42,"M","01:38:07","03:19:21",3,19,21,199.35
51,"M","01:35:46","03:19:22",3,19,22,199.3667
29,"M","01:38:13","03:19:22",3,19,22,199.3667
30,"M","01:34:19","03:19:23",3,19,23,199.3833
27,"W","01:33:23","03:19:23",3,19,23,199.3833
38,"W","01:36:20","03:19:24",3,19,24,199.4
39,"M","01:40:31","03:19:24",3,19,24,199.4
24,"W","01:31:59","03:19:24",3,19,24,199.4
34,"M","01:36:28","03:19:25",3,19,25,199.4167
49,"M","01:35:25","03:19:25",3,19,25,199.4167
43,"M","01:35:35","03:19:25",3,19,25,199.4167
51,"M","01:30:08","03:19:26",3,19,26,199.4333
47,"M","01:33:01","03:19:26",3,19,26,199.4333
35,"M","01:32:15","03:19:26",3,19,26,199.4333
43,"M","01:36:00","03:19:26",3,19,26,199.4333
32,"W","01:34:38","03:19:26",3,19,26,199.4333
37,"M","01:31:58","03:19:27",3,19,27,199.45
30,"M","01:30:33","03:19:27",3,19,27,199.45
40,"M","01:32:06","03:19:29",3,19,29,199.4833
48,"M","01:31:06","03:19:30",3,19,30,199.5
23,"W","01:39:30","03:19:30",3,19,30,199.5
29,"M","01:30:31","03:19:31",3,19,31,199.5167
44,"W","01:34:41","03:19:32",3,19,32,199.5333
35,"M","01:34:35","03:19:32",3,19,32,199.5333
44,"W","01:37:25","03:19:33",3,19,33,199.55
44,"M","01:31:06","03:19:34",3,19,34,199.5667
43,"M","01:35:35","03:19:34",3,19,34,199.5667
39,"W","01:37:27","03:19:35",3,19,35,199.5833
51,"M","01:34:54","03:19:36",3,19,36,199.6
48,"M","01:29:52","03:19:37",3,19,37,199.6167
45,"M","01:34:38","03:19:37",3,19,37,199.6167
48,"W","01:33:05","03:19:37",3,19,37,199.6167
31,"M","01:36:43","03:19:37",3,19,37,199.6167
44,"M","01:34:25","03:19:37",3,19,37,199.6167
36,"M","01:36:28","03:19:38",3,19,38,199.6333
34,"M","01:37:52","03:19:38",3,19,38,199.6333
24,"W","01:35:51","03:19:38",3,19,38,199.6333
44,"M","01:36:13","03:19:38",3,19,38,199.6333
39,"M","01:35:25","03:19:38",3,19,38,199.6333
30,"M","01:30:42","03:19:38",3,19,38,199.6333
42,"W","01:38:28","03:19:39",3,19,39,199.65
28,"W","01:33:43","03:19:39",3,19,39,199.65
52,"M","01:34:46","03:19:39",3,19,39,199.65
28,"M","01:28:39","03:19:40",3,19,40,199.6667
32,"W","01:38:26","03:19:41",3,19,41,199.6833
40,"M","01:29:54","03:19:41",3,19,41,199.6833
37,"M","01:32:37","03:19:41",3,19,41,199.6833
43,"M","01:34:09","03:19:41",3,19,41,199.6833
33,"M","01:38:59","03:19:41",3,19,41,199.6833
40,"W","01:34:33","03:19:41",3,19,41,199.6833
44,"W","01:36:30","03:19:42",3,19,42,199.7
29,"M","01:38:00","03:19:42",3,19,42,199.7
47,"M","01:36:08","03:19:44",3,19,44,199.7333
43,"M","01:32:01","03:19:44",3,19,44,199.7333
44,"W","01:36:52","03:19:45",3,19,45,199.75
50,"M","01:37:59","03:19:45",3,19,45,199.75
40,"M","01:33:17","03:19:46",3,19,46,199.7667
45,"W","01:38:29","03:19:46",3,19,46,199.7667
48,"M","01:31:58","03:19:46",3,19,46,199.7667
26,"M","01:31:10","03:19:46",3,19,46,199.7667
36,"M","01:36:21","03:19:47",3,19,47,199.7833
24,"M","01:32:24","03:19:48",3,19,48,199.8
52,"M","01:32:12","03:19:48",3,19,48,199.8
33,"M","01:35:47","03:19:48",3,19,48,199.8
33,"W","01:37:28","03:19:48",3,19,48,199.8
43,"M","01:36:06","03:19:49",3,19,49,199.8167
41,"M","01:31:25","03:19:49",3,19,49,199.8167
33,"M","01:32:42","03:19:50",3,19,50,199.8333
26,"W","01:32:59","03:19:50",3,19,50,199.8333
32,"M","01:34:15","03:19:51",3,19,51,199.85
24,"W","01:32:42","03:19:51",3,19,51,199.85
40,"M","01:35:14","03:19:51",3,19,51,199.85
31,"W","01:36:05","03:19:51",3,19,51,199.85
42,"M","01:35:33","03:19:51",3,19,51,199.85
49,"M","01:33:44","03:19:52",3,19,52,199.8667
31,"W","01:31:39","03:19:53",3,19,53,199.8833
42,"M","01:35:56","03:19:54",3,19,54,199.9
36,"M","01:36:48","03:19:54",3,19,54,199.9
47,"M","01:34:50","03:19:55",3,19,55,199.9167
26,"M","01:38:15","03:19:56",3,19,56,199.9333
47,"M","01:37:23","03:19:56",3,19,56,199.9333
35,"M","01:34:33","03:19:56",3,19,56,199.9333
52,"M","01:35:03","03:19:56",3,19,56,199.9333
27,"M","01:32:46","03:19:58",3,19,58,199.9667
42,"M","01:33:39","03:19:59",3,19,59,199.9833
41,"M","01:35:54","03:20:00",3,20,0,200
40,"W","01:37:12","03:20:00",3,20,0,200
40,"M","01:29:40","03:20:01",3,20,1,200.0167
40,"M","01:36:18","03:20:03",3,20,3,200.05
46,"M","01:37:12","03:20:04",3,20,4,200.0667
39,"M","01:36:55","03:20:04",3,20,4,200.0667
45,"M","01:35:38","03:20:05",3,20,5,200.0833
45,"M","01:36:10","03:20:05",3,20,5,200.0833
37,"M","01:30:44","03:20:05",3,20,5,200.0833
23,"M","01:41:21","03:20:07",3,20,7,200.1167
31,"M","01:38:38","03:20:07",3,20,7,200.1167
47,"M","01:31:59","03:20:08",3,20,8,200.1333
48,"M","01:32:32","03:20:08",3,20,8,200.1333
45,"M","01:34:03","03:20:08",3,20,8,200.1333
42,"M","01:36:15","03:20:08",3,20,8,200.1333
35,"W","01:37:06","03:20:09",3,20,9,200.15
26,"W","01:38:07","03:20:09",3,20,9,200.15
44,"M","01:36:02","03:20:09",3,20,9,200.15
51,"M","01:32:15","03:20:10",3,20,10,200.1667
30,"M","01:37:21","03:20:10",3,20,10,200.1667
38,"W","01:34:33","03:20:10",3,20,10,200.1667
28,"M","01:30:10","03:20:10",3,20,10,200.1667
47,"M","01:31:33","03:20:10",3,20,10,200.1667
28,"M","01:31:26","03:20:11",3,20,11,200.1833
40,"M","01:30:51","03:20:12",3,20,12,200.2
39,"M","01:33:19","03:20:12",3,20,12,200.2
31,"M","01:34:11","03:20:13",3,20,13,200.2167
54,"M","01:36:45","03:20:13",3,20,13,200.2167
37,"W","01:37:33","03:20:13",3,20,13,200.2167
31,"M","01:36:38","03:20:14",3,20,14,200.2333
35,"M","01:34:38","03:20:17",3,20,17,200.2833
43,"M","01:38:42","03:20:17",3,20,17,200.2833
40,"M","01:30:29","03:20:18",3,20,18,200.3
46,"M","01:38:17","03:20:18",3,20,18,200.3
42,"M","01:34:17","03:20:18",3,20,18,200.3
38,"W","01:34:31","03:20:18",3,20,18,200.3
30,"M","01:38:02","03:20:18",3,20,18,200.3
41,"M","01:46:11","03:20:19",3,20,19,200.3167
39,"M","01:40:04","03:20:20",3,20,20,200.3333
29,"M","01:36:35","03:20:20",3,20,20,200.3333
50,"M","01:36:44","03:20:20",3,20,20,200.3333
53,"M","01:29:29","03:20:20",3,20,20,200.3333
28,"M","01:31:55","03:20:20",3,20,20,200.3333
54,"M","01:36:02","03:20:20",3,20,20,200.3333
34,"M","01:33:47","03:20:21",3,20,21,200.35
41,"M","01:31:52","03:20:21",3,20,21,200.35
37,"M","01:32:42","03:20:22",3,20,22,200.3667
39,"M","01:35:59","03:20:22",3,20,22,200.3667
29,"M","01:39:09","03:20:22",3,20,22,200.3667
49,"M","01:34:50","03:20:22",3,20,22,200.3667
35,"M","01:39:04","03:20:23",3,20,23,200.3833
40,"W","01:32:36","03:20:23",3,20,23,200.3833
40,"M","01:35:39","03:20:23",3,20,23,200.3833
34,"M","01:36:12","03:20:24",3,20,24,200.4
28,"M","01:34:05","03:20:24",3,20,24,200.4
32,"M","01:25:18","03:20:25",3,20,25,200.4167
30,"W","01:38:35","03:20:26",3,20,26,200.4333
38,"M","01:30:09","03:20:27",3,20,27,200.45
41,"M","01:36:30","03:20:27",3,20,27,200.45
38,"W","01:41:29","03:20:27",3,20,27,200.45
51,"M","01:32:14","03:20:28",3,20,28,200.4667
30,"M","01:27:42","03:20:28",3,20,28,200.4667
22,"W","01:36:51","03:20:28",3,20,28,200.4667
38,"M","01:26:15","03:20:29",3,20,29,200.4833
45,"W","01:38:02","03:20:29",3,20,29,200.4833
40,"W","01:36:14","03:20:29",3,20,29,200.4833
40,"M","01:37:06","03:20:30",3,20,30,200.5
49,"M","01:29:04","03:20:31",3,20,31,200.5167
56,"M","01:34:16","03:20:33",3,20,33,200.55
56,"M","01:39:54","03:20:33",3,20,33,200.55
25,"W","01:34:08","03:20:33",3,20,33,200.55
43,"M","01:28:03","03:20:33",3,20,33,200.55
43,"M","01:38:32","03:20:34",3,20,34,200.5667
48,"M","01:36:04","03:20:34",3,20,34,200.5667
50,"M","01:33:50","03:20:35",3,20,35,200.5833
31,"W","01:35:18","03:20:36",3,20,36,200.6
40,"M","01:31:09","03:20:36",3,20,36,200.6
28,"W","01:38:16","03:20:37",3,20,37,200.6167
46,"M","01:39:19","03:20:37",3,20,37,200.6167
41,"W","01:36:58","03:20:38",3,20,38,200.6333
47,"M","01:27:15","03:20:38",3,20,38,200.6333
30,"W","01:40:59","03:20:38",3,20,38,200.6333
48,"M","01:39:42","03:20:39",3,20,39,200.65
27,"M","01:37:34","03:20:39",3,20,39,200.65
43,"M","01:33:42","03:20:41",3,20,41,200.6833
28,"W","01:35:41","03:20:41",3,20,41,200.6833
29,"M","01:34:42","03:20:41",3,20,41,200.6833
50,"M","01:38:06","03:20:42",3,20,42,200.7
25,"M","01:33:53","03:20:43",3,20,43,200.7167
51,"M","01:37:36","03:20:43",3,20,43,200.7167
44,"M","01:40:44","03:20:43",3,20,43,200.7167
51,"M","01:37:44","03:20:43",3,20,43,200.7167
45,"M","01:37:13","03:20:43",3,20,43,200.7167
41,"M","01:35:58","03:20:44",3,20,44,200.7333
43,"M","01:37:43","03:20:44",3,20,44,200.7333
34,"M","01:30:26","03:20:44",3,20,44,200.7333
47,"M","01:35:38","03:20:45",3,20,45,200.75
23,"W","01:38:09","03:20:45",3,20,45,200.75
52,"M","01:31:01","03:20:45",3,20,45,200.75
51,"M","01:35:29","03:20:46",3,20,46,200.7667
41,"M","01:38:33","03:20:46",3,20,46,200.7667
57,"M","01:37:23","03:20:46",3,20,46,200.7667
43,"M","01:40:51","03:20:47",3,20,47,200.7833
33,"M","01:31:10","03:20:48",3,20,48,200.8
25,"M","01:31:02","03:20:48",3,20,48,200.8
31,"M","01:32:48","03:20:49",3,20,49,200.8167
34,"M","01:31:43","03:20:49",3,20,49,200.8167
48,"M","01:36:45","03:20:51",3,20,51,200.85
37,"M","01:27:49","03:20:51",3,20,51,200.85
43,"M","01:33:07","03:20:52",3,20,52,200.8667
37,"M","01:32:47","03:20:52",3,20,52,200.8667
48,"M","01:35:43","03:20:53",3,20,53,200.8833
