test_score,family_income,enrolled,graduated_college,round_test_score
-12.52111,405189.5,0,0,-13
12.16013,-185236.4,1,1,12
8.191986,-120302.2,1,1,8
-18.83701,735696.1,0,0,-19
6.25296,55492.62,1,0,6
27.60931,281150.9,1,1,27
-17.32629,-327695.4,1,1,-18
-45.22501,-142306.2,0,1,-46
2.102341,375944.2,0,1,2
-17.78605,132892.5,0,1,-18
5.494125,-137277.1,1,1,5
-6.52684,106195.9,0,1,-7
-18.09688,-102498,0,1,-19
-16.60117,-349353.1,0,0,-17
-20.57024,306324.3,0,0,-21
4.960373,195954.6,1,1,4
-16.20757,579121.9,0,1,-17
5.289864,659072.1,1,1,5
3.415237,418419.9,1,0,3
-19.01767,-751870.7,0,1,-20
13.34577,223296.7,1,0,13
-8.4646,165734.8,0,1,-9
-.8480072,-9716.201,1,0,-1
-20.8019,411775.4,0,0,-21
19.39601,460808.4,1,1,19
7.809502,-677621.4,0,0,7
-11.57642,461717.9,0,1,-12
-19.64521,-185141.7,0,0,-20
-8.619129,-247377.7,0,0,-9
7.216209,346138.7,0,1,7
14.57184,331221.4,1,0,14
-.5054474,-138180.8,1,1,-1
-15.6027,58918.14,0,0,-16
-21.95925,64518.14,1,0,-22
-8.063122,301810.4,1,0,-9
5.413567,-90722.55,0,1,5
-15.03575,15463.44,0,0,-16
-13.68188,-52606.96,0,0,-14
2.276001,253911.5,1,1,2
-16.22545,159974.3,1,1,-17
-17.11476,-739967,0,0,-18
11.8735,-781929.3,1,1,11
-20.66349,442497.3,0,1,-21
-16.59574,113338.4,1,1,-17
-12.98525,-287611.7,0,0,-13
-3.51944,-167711.7,1,0,-4
17.21172,137681.2,1,1,17
12.46658,96905.95,1,1,12
-.7855835,-106054.1,0,0,-1
-6.87188,519512.9,1,1,-7
-8.309711,-285988.2,0,0,-9
-4.444511,-418317.8,1,0,-5
4.138603,555069.4,1,1,4
-20.12181,-250666.6,0,1,-21
-4.004822,328157.1,1,1,-5
-15.78358,264522.8,1,1,-16
4.834679,707924.8,1,1,4
-3.882729,74434.75,1,0,-4
-26.36631,-116993.8,0,1,-27
10.44456,90198.4,1,1,10
-4.359146,-385197.6,0,0,-5
-15.80897,949103.1,0,0,-16
-21.55261,-165767.6,0,0,-22
8.845688,757936.8,1,1,8
-1.129837,525516.5,1,1,-2
-9.264263,273872.9,0,0,-10
3.008186,411809,1,0,3
-2.845337,312787.1,1,0,-3
-4.572433,348034.3,0,1,-5
6.983505,-104258.9,1,1,6
11.18409,1722.369,1,1,11
-16.99147,495226,0,0,-17
-38.61,-52104.9,1,0,-39
-.7241516,724791.4,0,0,-1
-9.019371,172040,1,1,-10
-16.35825,-83585.52,0,0,-17
2.035706,198813.5,1,1,2
-30.40982,49678.73,0,1,-31
-8.01318,-268771.3,0,0,-9
-1.192932,185101.1,1,1,-2
-11.69721,357690.1,0,0,-12
26.58665,166499,1,0,26
-8.870533,265002.9,1,1,-9
-10.52609,496852.2,0,1,-11
-2.824089,25164.74,1,1,-3
9.719368,517835.3,1,0,9
-16.35118,360940.3,0,0,-17
-19.37276,182177.1,0,0,-20
-14.63127,-43393.75,0,0,-15
-13.50025,-491692.2,1,1,-14
1.253799,230710.6,1,1,1
-10.24495,-530132.9,0,1,-11
4.156876,173289.3,1,1,4
9.172157,674620.9,1,1,9
-2.234047,-209897.8,0,1,-3
-15.47858,345465.5,0,1,-16
29.78109,528880.8,1,1,29
-24.48326,-330912.9,1,1,-25
-2.057564,653467.9,0,1,-3
-8.680946,1051070,0,1,-9
3.528488,302047.2,0,1,3
-1.346992,-79532.8,0,1,-2
-.9528122,203643.5,1,0,-1
37.05992,420352.6,1,0,37
26.58022,317896.1,1,1,26
-16.30228,110361.6,1,1,-17
8.544205,566126.9,1,1,8
8.490105,560501.6,1,1,8
15.33762,-100897.5,1,0,15
-9.04039,269840.9,1,0,-10
1.17115,-44487.17,1,1,1
20.91326,-13826.44,1,1,20
1.602837,250807.5,1,1,1
-12.48591,307190.9,0,0,-13
5.78801,328015.5,1,1,5
-15.54372,177876.9,0,1,-16
-10.59313,110673.7,1,1,-11
-11.76126,-152280.6,0,0,-12
-1.186195,542921.8,1,1,-2
5.935455,94869.27,1,1,5
-5.359406,-365666.2,1,1,-6
12.9571,42421.55,1,1,12
-7.756783,-94476.97,1,0,-8
-18.47275,-130614.7,0,0,-19
12.8669,594180.9,1,1,12
-7.598183,-149149.4,1,1,-8
.3084946,64134.38,1,1,0
-6.687286,-427998.5,0,1,-7
-2.357613,-186282.6,1,1,-3
-25.66458,636604.4,0,1,-26
-23.23667,-75062.45,0,1,-24
-22.02075,699781.2,0,1,-23
7.240204,212158,1,0,7
-5.334274,106526.8,1,0,-6
18.11456,-480635.8,1,0,18
-31.04735,-33665.25,0,1,-32
-20.20541,356421.3,1,1,-21
24.5652,181748.3,1,1,24
-23.80987,-253682.1,1,1,-24
17.0154,851248.5,1,1,17
-16.78463,24.01105,1,1,-17
-20.31736,-82499.1,0,0,-21
-13.04167,60299.92,1,0,-14
9.14933,588091.1,0,1,9
20.60762,423652.8,1,0,20
-11.68639,727101,0,0,-12
3.176437,-93651.21,1,0,3
-32.03487,-28127.34,0,1,-33
20.58588,637980.3,1,1,20
-17.79285,277301.7,1,1,-18
-3.663055,36165.93,1,1,-4
2.708946,-115123.4,1,0,2
-23.60752,-536708.4,0,1,-24
2.150864,369682.9,1,0,2
-1.407372,25384.71,0,0,-2
-13.89995,28640.29,0,1,-14
-21.67127,531467.8,0,0,-22
-11.35024,16331.05,0,1,-12
.0291977,93765.52,1,0,0
-2.165504,-469921.9,0,1,-3
-2.079475,-259718.7,0,1,-3
-35.27591,595185.8,0,1,-36
-20.50496,-24015.62,0,0,-21
-.3297195,394883.7,0,1,-1
-7.234055,579475.4,1,1,-8
-11.32193,242886.4,0,1,-12
-28.21942,101147.4,0,0,-29
-24.22232,-360.6051,1,0,-25
-6.727554,-348997,0,1,-7
-19.06961,279838.5,1,1,-20
-15.98525,-176157.7,0,0,-16
10.77669,68126.23,1,1,10
-15.53411,-670894.7,1,1,-16
32.37344,78566.72,1,0,32
-11.82903,212409.1,0,1,-12
-8.691563,-213261,0,1,-9
-9.36401,109348.9,1,1,-10
12.34847,-247231.3,1,0,12
-3.329697,200179.2,1,1,-4
-12.77442,398327.8,0,1,-13
-11.69967,-11945.22,0,1,-12
-10.24521,759252.3,0,1,-11
-28.63039,68700.99,0,0,-29
-29.9007,-710268.3,0,0,-30
-13.58949,449884.2,1,1,-14
-14.20277,204672.8,0,0,-15
-1.046783,528443.8,1,1,-2
-21.10669,294500.6,1,0,-22
5.666328,139119,1,0,5
19.56328,-271951,1,1,19
-1.508827,218538.6,0,0,-2
2.270988,222908.6,1,1,2
17.80914,527743.9,1,0,17
-16.97645,-329048,1,1,-17
-8.640942,-186320.3,0,1,-9
-19.89386,-211144.8,0,0,-20
16.91666,-258585.3,1,0,16
-8.726768,348388.3,0,1,-9
-4.39312,508129.9,0,0,-5
-14.06261,353391.5,1,1,-15
-20.63987,504138.8,0,0,-21
-4.111092,387402,0,1,-5
-20.57913,433439.2,0,0,-21
-23.24228,-142473.5,0,1,-24
-5.64975,436090.7,0,1,-6
-14.17511,-115149.8,0,0,-15
3.871613,483863.2,1,1,3
11.95501,-531239.5,1,1,11
-25.7649,-296972.6,0,0,-26
-6.887085,215926.7,1,1,-7
-19.89473,281864.6,0,0,-20
-11.74427,491599.1,1,1,-12
5.013329,-294255.8,1,1,5
16.17152,-347832.3,1,1,16
6.137421,66700.38,1,1,6
-9.000427,172485.2,1,0,-10
22.12965,-48922.54,1,1,22
-18.90149,312608.9,1,1,-19
4.036369,314427.5,1,0,4
4.725708,31627.11,1,1,4
-19.40228,-527203.6,1,0,-20
-12.03337,313539.7,0,1,-13
-12.60485,355813.4,1,0,-13
-17.12018,367260.6,0,0,-18
-32.32514,727337.9,0,0,-33
-11.7778,-42120.79,1,1,-12
-15.95042,20273.65,0,1,-16
-7.485199,453240.4,0,1,-8
-1.312691,245656.6,1,0,-2
15.01956,460833.8,1,0,15
4.079414,-137012.9,0,0,4
-14.88022,137236.8,0,1,-15
-12.29914,481460.1,0,0,-13
-5.296715,853165,1,0,-6
-25.01097,-489537.2,0,1,-26
-9.009216,-511940,0,1,-10
-13.47,-172916,1,1,-14
-3.071358,301527,1,1,-4
-18.72494,221940.7,0,1,-19
-3.843697,551280.2,1,0,-4
-13.08577,-209950.2,0,1,-14
7.525154,693050.1,0,0,7
-8.709152,436175.3,0,0,-9
-37.186,396506.4,0,1,-38
-4.636299,659692.4,0,1,-5
-28.01058,81536.14,0,0,-29
-1.590034,-617668.1,0,0,-2
-8.013668,235476.9,0,0,-9
6.583244,-103849,1,0,6
1.532806,-175460.8,1,1,1
-28.01731,492516.6,0,0,-29
7.960838,353086.4,1,1,7
-38.59914,92653.95,0,1,-39
-6.389015,919090.6,0,0,-7
5.153801,-501583.2,0,0,5
-14.70348,-40649.41,1,1,-15
-23.67766,-23824.39,0,1,-24
25.15899,432796.2,1,0,25
-21.92497,149593.9,0,1,-22
10.38789,74076.6,0,0,10
-22.15799,469166.6,0,1,-23
-16.15612,-635182.4,1,1,-17
27.74565,188544,1,1,27
-18.95369,-121508.4,0,0,-19
-4.701096,-32712.91,1,0,-5
-14.46007,-203275,1,1,-15
-25.1274,300593.9,0,1,-26
16.76828,507101,1,1,16
.3181534,151159.4,1,0,0
-27.63684,181364.5,0,0,-28
-23.33091,-200242.2,0,0,-24
10.05077,434600.9,1,0,10
7.961304,204960.2,1,1,7
-7.473686,-59993.68,0,1,-8
-20.77688,-339014.7,0,1,-21
-.41465,228742.9,0,1,-1
.864006,648436.1,1,1,0
1.417229,849874.4,1,1,1
-13.7211,-75410.75,1,1,-14
-11.55533,-762176,0,0,-12
14.16568,-108626.3,1,0,14
27.3032,596644.8,1,1,27
7.759361,-134008.6,1,0,7
-22.8217,4729.25,0,0,-23
-.1491928,27416.74,0,1,-1
14.77966,352285.4,1,0,14
8.793968,6566.7,1,1,8
14.55227,277239.4,0,0,14
7.504257,635382.1,1,1,7
12.76974,435308.9,0,1,12
10.18832,400680.6,1,1,10
-5.42186,-342677.6,1,0,-6
-12.36998,535301.9,1,1,-13
15.46228,215665.9,1,1,15
-2.514931,59753.48,1,1,-3
-18.7559,-44940.46,0,0,-19
-42.51607,-333000.8,0,0,-43
13.61977,94839.22,1,1,13
-9.901161,164219.2,1,1,-10
-13.50558,-193199,1,0,-14
-5.056549,789740.7,1,0,-6
-21.50967,550283.3,0,0,-22
-23.00529,-346787.4,0,0,-24
-5.705544,684162,0,1,-6
10.43442,104766.2,1,1,10
17.19341,545019.6,1,1,17
-23.24394,-114491.3,0,1,-24
12.28799,153205.1,1,0,12
2.863785,295626.3,1,1,2
-7.642326,190839.9,0,1,-8
31.6992,213082.5,1,0,31
-11.42112,-255356.5,0,1,-12
9.458031,242446.8,1,1,9
-4.885399,194656.6,1,1,-5
-14.90407,289651.9,0,0,-15
-22.81385,-110887.2,0,0,-23
-2.848053,131802.2,0,1,-3
11.62132,542850.1,1,1,11
-.3898926,-51796.79,0,0,-1
-6.449707,734448.1,1,1,-7
-17.55169,-499713.4,0,1,-18
10.62983,-147608.5,1,0,10
-20.09026,364114.8,0,0,-21
-11.31328,173061.6,0,1,-12
.4436264,632966.2,1,1,0
-25.68985,728847.6,1,0,-26
-9.231594,449491.3,1,0,-10
-14.74155,-64628.42,0,0,-15
-11.38063,504185,0,0,-12
-10.01606,-57776.27,0,0,-11
.3434372,408980.3,0,0,0
-14.40146,476864.6,0,1,-15
-19.29378,-130994.4,0,0,-20
7.127045,124028.4,1,1,7
-15.73548,38067.53,1,0,-16
5.675751,720794.8,1,1,5
-12.22761,-23348.82,0,1,-13
11.27209,484634.3,1,0,11
-9.833447,332572.2,0,1,-10
-5.587517,190974.5,0,1,-6
26.94131,329482,1,0,26
5.016945,342023,1,0,5
16.27388,-262001.1,1,1,16
-.1311264,-75549.66,1,1,-1
-32.14025,-510454.7,0,0,-33
-34.67678,-180217.9,0,1,-35
8.960388,721831.6,1,1,8
.2116165,-111524.2,1,1,0
23.82695,470971,1,1,23
-38.9008,-588077.9,0,1,-39
-14.4526,-152994.4,1,0,-15
20.7764,292003.9,1,1,20
3.802956,467248.8,1,1,3
-4.956635,-40286.43,1,1,-5
-41.10939,-106727.7,0,0,-42
2.114174,231421.1,0,0,2
-12.52288,-22209.3,0,1,-13
13.98972,-568243.6,1,1,13
-13.00602,283410.9,1,0,-14
-13.59734,175694.7,1,1,-14
-16.34463,-259212.6,0,1,-17
-5.707962,739084.9,0,0,-6
-2.264084,-122402.2,0,1,-3
2.98114,17026.46,1,1,2
-4.736237,-134130.4,1,1,-5
-2.903091,356326.7,1,1,-3
-7.567535,1680.245,1,1,-8
-7.593697,-173487.3,0,1,-8
-19.9179,263943.8,0,0,-20
8.593071,-103040.4,1,1,8
-2.077751,512023.1,1,1,-3
-6.995636,-199847,1,0,-7
-34.95446,-438858.6,0,0,-35
-46.25598,560789.4,0,0,-47
-12.85981,263185.3,1,1,-13
-13.46605,-375972.3,0,0,-14
3.164589,-3758.965,1,1,3
2.290848,412496.2,0,1,2
-27.7202,-380182.5,0,1,-28
-6.607246,6017.562,0,0,-7
-6.576736,974134.3,1,0,-7
-32.82448,413682,0,1,-33
7.84082,-51713.82,1,1,7
4.225342,239498.5,1,1,4
-10.72441,-463798.3,0,0,-11
-22.38256,89304.57,0,0,-23
5.335815,37295.76,1,1,5
-5.529205,518901,1,1,-6
24.85167,876516.6,1,1,24
15.13423,-185888.8,1,1,15
-19.59721,431570.5,1,0,-20
11.15078,-32065.19,1,1,11
1.360878,352757.1,1,1,1
6.622124,71383.27,1,1,6
2.900162,357707.6,1,1,2
-17.84988,312322.7,0,0,-18
10.51228,782130.4,0,1,10
-11.63119,184176,1,1,-12
-12.23861,194180.7,0,1,-13
-9.387592,141359.1,0,1,-10
-8.89468,121959.9,0,1,-9
3.199165,95542.37,1,0,3
-14.47773,391905.6,0,1,-15
4.731331,355348.9,0,1,4
-1.006157,-206671.4,0,0,-2
-16.87214,126889.9,0,1,-17
-11.97998,216605.1,0,0,-12
-2.624588,564252.6,1,0,-3
22.22331,318463.9,1,1,22
-31.18189,-196686.8,0,0,-32
3.648186,-243377.9,1,1,3
-12.17966,162956,0,0,-13
-15.83146,2287.793,0,1,-16
1.551292,339253.1,1,1,1
17.01359,42645.73,1,1,17
-.9777679,-244671.7,0,1,-1
-28.70466,-275069.1,0,1,-29
13.94876,387879.8,1,1,13
6.323555,253261.5,1,1,6
-30.91284,264999.2,0,1,-31
-28.80504,321367.5,1,1,-29
10.92398,-138300.8,1,0,10
-34.45184,-115416.1,0,1,-35
12.66813,324907.6,1,1,12
5.899178,-74724.51,0,0,5
-36.82064,857085,0,1,-37
-23.96778,568773.3,0,1,-24
-26.17167,124972.5,0,1,-27
-7.964462,452054,0,0,-8
13.70071,-481926,1,1,13
1.186531,-49265.21,0,0,1
6.204514,93451.74,1,1,6
-8.58149,836717.1,1,1,-9
-20.06826,85087.3,0,0,-21
-.7673721,-131220.9,0,1,-1
-6.100197,-42938.25,1,1,-7
-8.781681,-8344.234,0,0,-9
.6244888,159068.7,0,0,0
-3.248161,-17422.07,0,0,-4
-1.662598,565356.4,1,1,-2
-7.540764,-51539.34,0,1,-8
-23.96489,501405.2,0,1,-24
-3.190811,-116224.2,0,1,-4
-17.05367,39391.69,0,0,-18
.6713333,540407.5,1,1,0
-2.151802,590602.2,0,0,-3
-10.61921,-262193.2,1,1,-11
16.60658,348657.3,1,1,16
-12.87391,713896.8,0,1,-13
2.55098,230609,1,1,2
7.99939,316072.8,1,1,7
-19.28566,-152024,0,0,-20
-13.09943,-56586.19,0,0,-14
-7.391838,111733.3,0,0,-8
-12.5643,93657.58,0,1,-13
2.023529,-107904.1,1,1,2
-2.851311,-16323.23,1,1,-3
-1.02578,651250.5,1,1,-2
-32.67762,-102876,1,1,-33
-17.33955,421278,1,0,-18
-9.384892,284386.8,0,1,-10
1.867065,-250721.5,1,1,1
-28.24251,103065.9,0,0,-29
21.85771,285918.8,0,1,21
-14.74635,-13156.72,0,0,-15
-5.027382,557273.1,1,1,-6
12.27365,-88132.75,0,0,12
-9.209698,-468706.8,1,1,-10
6.198761,187424.1,1,0,6
-4.225494,70205.95,0,0,-5
7.638969,352045.9,1,1,7
9.033577,205483.6,1,1,9
-19.38089,442587.8,1,1,-20
-16.15018,105333.5,1,1,-17
2.58622,393575.1,1,1,2
-24.26899,-677101.6,1,1,-25
-17.80978,198364.9,0,1,-18
-24.80328,142106.1,0,0,-25
-17.34108,251746.6,1,1,-18
3.97007,-64228.65,0,0,3
15.12598,281700.4,1,1,15
-7.967636,315428.3,0,0,-8
-6.508087,186334.1,0,1,-7
-14.42881,283642.8,1,1,-15
-2.800369,444516.5,0,1,-3
-5.788864,-132110.1,0,0,-6
-19.25392,948404.6,1,1,-20
-11.24361,337126.5,0,0,-12
-29.56223,408382.7,0,0,-30
-6.852936,362879.4,0,0,-7
8.697762,-42554.53,1,0,8
12.5607,113622.9,1,1,12
-25.32807,27359.21,0,1,-26
-19.11444,-397356.8,0,1,-20
-23.81338,-32796.83,0,1,-24
-11.05125,-15995.78,0,0,-12
-20.15238,-46341.89,0,0,-21
7.848114,-93433.38,0,0,7
6.810104,-407367.6,1,1,6
1.077232,456612.6,1,0,1
-11.98771,-252893.8,1,1,-12
-20.30688,-119150.3,0,1,-21
-1.614769,-119122.5,0,1,-2
-17.89303,6556.479,0,0,-18
-11.74766,218619.2,0,0,-12
-29.71754,24827.22,1,0,-30
.7312546,685093.1,1,0,0
-12.78841,301716.8,1,0,-13
-23.96062,105833,1,0,-24
-6.715172,-65696.27,0,1,-7
5.548347,284434.3,1,1,5
-26.28093,46231.14,1,1,-27
-1.324173,382770.5,0,1,-2
-13.8026,105329.2,1,0,-14
-16.11446,-145630.8,0,0,-17
-13.88608,-7159.12,0,1,-14
-27.30773,826175.1,0,0,-28
6.699486,466808.3,0,1,6
3.717354,512700.7,1,0,3
15.37596,397888.3,1,1,15
-14.13419,-516082.5,1,1,-15
18.79866,432537.8,1,1,18
-46.40121,-221096.5,0,0,-47
13.90345,-294885,1,0,13
9.594162,320536.4,1,1,9
-4.065697,233813.2,0,0,-5
-20.09341,-79866.91,0,1,-21
-5.410759,-340420.2,0,0,-6
-30.66357,139343.3,0,0,-31
.2008667,632894.1,1,1,0
-8.921474,116694.4,0,1,-9
4.181244,288702.1,0,0,4
-24.62088,-60525.64,0,0,-25
10.5806,118600.1,0,0,10
-1.499863,371960.8,0,1,-2
-14.67585,-173326.5,1,1,-15
4.803284,423965.8,1,1,4
-16.38134,314820.4,1,0,-17
-12.27517,-427726.6,1,1,-13
-14.54226,261706.5,0,0,-15
-5.579994,176635.4,1,1,-6
.6927567,-70969.43,1,1,0
-6.924294,1049777,0,0,-7
5.907639,242597.2,1,1,5
-21.236,-72732.52,0,1,-22
5.997559,578948,1,1,5
-14.01072,290332.6,1,0,-15
-2.660789,592706.3,1,1,-3
-12.33484,139963,1,1,-13
-16.13239,-522022.7,0,1,-17
-6.994652,-123982.8,0,1,-7
-14.46554,407627.4,0,0,-15
20.98436,277247.5,1,1,20
-25.77736,-92911.71,0,1,-26
6.18399,-53003.7,1,0,6
-4.483139,-100505.3,0,0,-5
-18.91785,86954.09,0,0,-19
-30.84134,-30318.09,1,0,-31
-19.59075,-446151.6,0,0,-20
13.77343,276770.5,1,0,13
-3.552254,312828.4,1,1,-4
-14.93172,266986,0,0,-15
27.97612,172583.1,1,1,27
9.184601,932123.3,0,0,9
-1.095337,28059.76,0,0,-2
9.777283,479399.8,1,1,9
-17.75087,-54380.57,0,1,-18
-10.98623,131447,1,1,-11
22.43569,734024.2,1,1,22
-11.52158,-331608.8,0,1,-12
-21.35301,631750.6,0,1,-22
-33.93584,-39512.82,0,1,-34
10.71946,362069.2,1,1,10
-11.01973,-277502.3,1,1,-12
-1.348961,260110.3,1,0,-2
-14.67221,99732.5,0,1,-15
-8.608383,860574.6,1,1,-9
-14.8475,334299.4,0,1,-15
16.99622,-93605.7,1,1,16
5.388382,246225.8,1,0,5
-12.0712,585763.3,0,1,-13
-.6615372,2602.603,1,1,-1
19.81407,165365.9,1,0,19
4.432442,314791.4,0,0,4
18.05327,400732,1,0,18
13.30247,-290904.7,0,1,13
-38.83584,94024.36,0,0,-39
-30.67556,339266.8,0,1,-31
13.49767,595983.9,1,1,13
-7.503159,198352.9,0,1,-8
-30.21687,-104000.4,0,0,-31
-1.501823,283845.7,0,0,-2
5.725357,383439.9,1,0,5
11.26988,455180.1,0,0,11
.7768402,478891.7,1,0,0
26.1917,257373.1,1,1,26
-35.74128,-15425.09,0,0,-36
-17.60145,237872.5,0,1,-18
-8.314163,498912.2,0,0,-9
-18.01735,363659,1,1,-19
-27.86422,564545.9,0,1,-28
-23.63651,-41174.23,0,1,-24
-16.52952,328898.6,1,0,-17
-16.46514,331489.5,0,0,-17
-21.06726,113499.4,0,0,-22
-14.53279,375640.1,1,1,-15
-25.79253,-489441.2,0,0,-26
10.81152,550091.1,1,1,10
-1.708511,319188.9,0,1,-2
-19.2623,217528.1,0,0,-20
-1.033897,-32334.39,0,1,-2
5.579826,234222.9,1,1,5
-4.543571,-131252.3,1,1,-5
-19.4883,406691.3,1,1,-20
.9874268,863362.9,1,1,0
-8.285229,-39179.6,0,1,-9
-20.51397,-381604.2,0,0,-21
.0182266,-166082.4,1,0,0
-34.17107,39184.19,1,0,-35
-8.554932,64025.43,0,0,-9
-13.52258,153374.6,0,0,-14
-14.7548,401998.9,1,0,-15
-2.57972,249092.5,0,1,-3
3.365715,502062.3,0,1,3
16.11576,470773.3,1,0,16
1.156013,-19911.38,1,0,1
4.394035,575280.5,1,1,4
-2.61187,301201.4,0,0,-3
-9.927845,-237175,0,0,-10
-9.968975,334179.5,0,1,-10
-16.15879,71593.45,1,1,-17
-27.96136,76505.03,0,0,-28
-25.35823,84443.71,0,1,-26
-36.01244,-10800.83,0,0,-37
12.59724,8368.313,1,1,12
-19.46758,-104648,0,0,-20
-13.4394,-2058.87,1,0,-14
-18.56268,-303828.9,1,0,-19
-49.08986,111441.2,0,1,-50
-15.85491,-63810.32,1,1,-16
-8.237999,364544.8,0,0,-9
-8.901955,530677.4,1,0,-9
12.28742,-121749.4,1,1,12
12.31606,421098.3,0,1,12
3.981636,67581.59,1,1,3
-2.932152,788424.9,0,0,-3
-1.059456,544765,1,1,-2
-4.168686,-351142.1,0,1,-5
-6.836365,-54460.58,0,0,-7
-4.240234,-257025.9,0,0,-5
-17.23567,-391771.5,1,1,-18
17.50148,760639.9,1,1,17
19.67409,816500.8,1,1,19
5.115288,-106880.5,0,0,5
-7.870522,-190085.4,0,0,-8
-8.16798,27697.63,1,1,-9
-7.471825,196763,0,0,-8
19.20602,40185.88,1,1,19
-25.54068,-725099.4,0,0,-26
32.13292,-122171.8,1,0,32
-2.827347,196385.4,1,1,-3
-46.26385,292609.2,0,1,-47
4.025032,328783.7,1,0,4
14.59078,-424012,1,0,14
10.91856,217307.4,1,1,10
-14.60429,350140.5,0,0,-15
-5.164192,69363.14,0,0,-6
12.41484,27397.65,1,0,12
-.8343811,77690.98,0,0,-1
3.420174,174535.7,1,0,3
-13.07512,666222.8,0,1,-14
17.08456,322452.9,1,1,17
-20.06091,-135932.6,0,1,-21
-6.984322,-131423.8,1,1,-7
-7.401917,-138658.8,0,0,-8
-23.54806,225061.1,0,1,-24
-1.634109,435824.2,1,1,-2
-3.477303,11562.63,0,0,-4
-17.70131,-533104.4,1,0,-18
-26.22698,-147270,0,1,-27
12.67671,493826.9,1,1,12
-33.1899,46573.01,0,0,-34
-14.76218,227639.3,0,0,-15
-14.4757,-56236.36,0,1,-15
-16.39042,153050.6,0,1,-17
-35.07551,1040836,0,0,-36
-11.6439,-62787.82,1,1,-12
-17.49635,33538.58,0,0,-18
-11.1616,37640.98,1,1,-12
1.568764,18502.72,1,1,1
-17.75224,348351,1,1,-18
-.7009506,32755.67,0,1,-1
-10.26347,66712.22,1,1,-11
-9.046326,83370.31,0,1,-10
-3.971268,70817.36,0,1,-4
.1866913,575365.2,1,1,0
-12.97995,222501.7,1,1,-13
-.1723709,176682.9,1,1,-1
-15.30532,151476.4,0,1,-16
-19.61937,402012.7,1,1,-20
-11.20248,-97057.76,0,0,-12
-11.17787,17901.73,0,0,-12
7.096085,334877.6,0,0,7
-9.531891,374441.8,1,0,-10
-28.66861,520406.8,0,0,-29
-12.80325,-19272.46,0,1,-13
2.6343,276144.4,0,1,2
-13.77427,469469.1,0,0,-14
.9064941,-103487.2,1,1,0
14.84293,296840.7,1,1,14
-27.7657,262547.5,1,1,-28
-9.63026,-229693.1,0,0,-10
-2.38868,399229.6,0,0,-3
6.168846,331131.9,1,0,6
6.919601,389556.9,1,0,6
-24.48913,132254.3,0,0,-25
-.2260666,549733.9,0,1,-1
-8.193336,-183639.6,0,0,-9
-4.005936,486441.3,1,0,-5
-13.96998,230765.8,1,1,-14
-8.562782,424965.8,0,0,-9
-28.23414,-115804.3,1,1,-29
-7.35569,-293563.3,0,1,-8
-21.12423,182149.3,0,1,-22
-6.23513,730768.5,0,0,-7
15.01568,-74.1358,1,1,15
14.96262,524726.8,1,1,14
-2.95237,326892.4,0,1,-3
-9.463692,154745.6,0,1,-10
-26.46112,-162348.1,0,0,-27
-20.97098,54862.17,1,0,-21
-4.400162,325128.3,1,1,-5
-2.951714,405996.3,0,1,-3
-30.4496,439616.5,0,1,-31
6.265785,211279.4,1,0,6
6.044945,214319.7,0,0,6
3.134117,683575.1,1,1,3
22.45773,-140562.8,1,1,22
-16.03798,292920.4,1,1,-17
15.56213,-88481.16,0,0,15
-29.08006,-66064.01,1,1,-30
-26.37091,-159024.7,1,1,-27
19.82124,437506.9,1,1,19
-19.10044,278155.9,0,0,-20
-25.57451,135017.9,0,0,-26
-3.149139,-226239.6,1,1,-4
-7.1772,74379.11,0,1,-8
3.251709,-78972.34,0,0,3
7.107307,-115833.5,1,0,7
-26.67361,112249.2,0,0,-27
-17.51502,-3032.106,0,0,-18
-32.26234,154547.1,0,0,-33
-41.36405,338265.9,0,0,-42
-19.77146,26657.66,1,0,-20
1.004173,-130269.7,1,1,1
-2.905663,-109303.5,1,0,-3
-13.30326,448600.2,1,0,-14
-30.81462,127181,0,0,-31
7.024689,-96339.26,1,0,7
-7.905319,587061.2,0,1,-8
-4.777634,-136338.9,0,1,-5
-27.18146,180039.1,0,0,-28
-13.35535,-124407.7,1,1,-14
-1.506119,138225.7,1,0,-2
-23.9199,16167.78,0,1,-24
14.00626,784414.9,1,0,14
9.271271,395987.4,1,1,9
-5.04052,-271717.3,1,1,-6
-26.68675,-82060.46,0,1,-27
-6.461716,-391318.8,1,1,-7
3.5616,290667.1,1,1,3
-11.82537,165981.6,1,0,-12
1.070427,-173333.2,0,1,1
14.80912,140963.4,1,0,14
-8.414154,145126.5,0,0,-9
1.944931,-593151.4,1,1,1
7.363861,-431729.8,1,1,7
-22.03679,-38366.56,0,1,-23
-28.88047,-100245.5,1,1,-29
10.75882,339384.6,1,1,10
6.687958,210958.1,1,1,6
-2.271545,243991.5,0,1,-3
-8.703278,298390.2,0,0,-9
-6.349487,54210.58,1,0,-7
3.066017,238570.8,0,1,3
-23.05666,929482.4,0,1,-24
.9833984,438967.3,1,1,0
-1.45697,238966.5,1,1,-2
-25.33612,105893.8,1,0,-26
-11.83729,306317.3,0,1,-12
28.54563,366127.8,1,0,28
-17.23788,522721.2,0,0,-18
-21.02923,139095.7,0,0,-22
-36.39077,137012.7,0,1,-37
-9.360836,296139,0,0,-10
-2.581123,330068.2,0,0,-3
-2.000946,332953,0,1,-3
